Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
t_affinia_20.txt,1,136,87.06,35.64,81.91,25.77,12.36,7.35,94.85,64.71,13.97,8.09,8.09,0.00,0.00,0.00,0.00,5.88,12.50,18.38,10.29,6.62,4.41,0.74,19.12,2.21,1.47,1.47,2.21,0.74,1.47,0.74,0.74,0.00,0.00,0.74,8.09,0.00,0.00,1.47,2.21,8.82,1.47,0.00,2.94,0.74,0.74,2.94,0.74,0.00,0.00,0.74,0.74,0.00,0.00,0.00,0.74,11.76,0.00,2.21,7.35,2.94,0.74,8.09,7.35,2.21,16.91,2.21,11.03,3.68,2.21,1.47,4.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.91,7.35,6.62,0.00,0.00,0.74,0.00,0.74,0.00,0.74,0.00,0.74
t_affinia_3.txt,1,147,84.39,68.29,33.04,91.78,14.70,21.09,85.03,51.70,8.84,4.08,0.00,3.40,0.00,0.00,0.68,4.76,9.52,13.61,10.20,2.72,4.76,3.40,12.93,8.16,1.36,0.68,1.36,1.36,9.52,6.80,2.72,1.36,0.68,0.68,7.48,0.68,0.00,0.00,0.00,7.48,0.00,0.00,1.36,1.36,2.72,2.72,0.00,0.00,0.00,0.00,1.36,0.00,0.68,0.00,0.68,13.61,5.44,1.36,3.40,3.40,0.68,4.08,6.80,2.04,17.01,2.72,13.61,2.72,5.44,3.40,3.40,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.01,6.80,4.76,0.00,0.00,0.00,0.00,3.40,0.00,0.68,1.36,0.00
t_affinia_4.txt,1,110,72.14,60.76,95.06,2.23,9.17,5.45,90.91,52.73,15.45,12.73,6.36,3.64,2.73,0.00,0.00,2.73,6.36,15.45,6.36,5.45,6.36,0.91,16.36,1.82,0.00,0.91,0.91,0.00,2.73,0.00,2.73,0.91,0.91,0.00,9.09,0.00,0.00,0.00,0.00,3.64,0.00,0.00,0.00,0.91,0.00,3.64,0.91,0.00,0.00,0.91,3.64,0.00,0.00,0.91,2.73,10.91,3.64,0.00,1.82,5.45,0.00,0.00,15.45,0.00,20.91,1.82,18.18,2.73,3.64,5.45,2.73,0.91,0.00,0.00,5.45,1.82,1.82,0.91,1.82,0.00,32.73,5.45,5.45,5.45,0.00,5.45,2.73,0.00,0.00,3.64,0.91,3.64
t_affinia_5.txt,1,103,72.40,12.20,99.00,43.46,11.44,14.56,88.35,50.49,12.62,10.68,10.68,0.00,0.00,0.00,0.00,1.94,7.77,13.59,8.74,4.85,6.80,0.97,17.48,6.80,1.94,0.97,5.83,0.00,4.85,2.91,1.94,0.97,0.00,0.00,1.94,1.94,0.00,0.00,0.97,8.74,0.97,1.94,2.91,1.94,0.97,1.94,0.00,0.00,0.00,0.00,8.74,0.00,0.97,0.97,7.77,7.77,0.97,0.97,2.91,2.91,0.00,10.68,3.88,0.00,25.24,4.85,8.74,12.62,0.97,4.85,0.97,0.00,0.00,0.00,0.97,0.00,0.00,0.97,0.00,0.00,23.30,13.59,4.85,0.00,0.00,0.00,0.97,0.00,0.00,1.94,0.00,1.94
t_affinia_6.txt,1,124,75.50,31.43,82.53,25.77,15.50,16.94,82.26,51.61,16.13,12.10,7.26,0.00,1.61,0.00,3.23,4.03,8.06,13.71,6.45,4.03,3.23,3.23,14.52,2.42,1.61,0.81,4.03,1.61,1.61,0.81,0.81,0.00,0.00,0.00,8.87,0.00,0.00,0.00,0.00,9.68,0.00,2.42,2.42,0.81,0.00,4.84,0.81,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.00,5.65,0.00,1.61,4.03,0.00,0.00,6.45,4.03,0.00,16.94,3.23,5.65,9.68,7.26,2.42,0.00,1.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.10,5.65,2.42,0.00,0.00,0.00,0.81,0.00,1.61,1.61,0.00,0.00
t_affinia_7.txt,1,518,65.31,60.66,71.04,22.77,16.71,21.62,89.19,54.44,11.00,6.95,1.93,4.25,0.19,0.19,0.39,4.05,9.46,12.74,8.30,6.95,8.30,3.09,14.67,5.79,2.32,1.16,1.74,1.74,3.67,1.74,1.93,0.19,0.19,0.58,7.72,0.39,0.39,0.39,0.39,13.32,1.16,1.74,2.32,2.12,2.51,4.44,3.86,0.97,0.97,0.19,1.74,0.58,0.39,0.00,0.77,8.30,4.83,0.77,1.54,1.16,0.19,8.30,5.21,0.39,19.31,2.70,10.23,7.14,2.12,2.51,2.32,0.39,0.00,0.19,0.77,0.00,0.19,0.19,0.19,0.19,19.69,6.18,7.34,0.39,0.58,0.00,0.00,1.16,0.39,1.74,1.93,0.00
t_affinia_8.txt,1,154,77.46,69.84,31.94,90.27,12.83,17.53,85.71,55.19,10.39,7.14,1.30,1.95,0.00,0.00,3.90,3.25,10.39,12.34,12.99,4.55,3.90,1.30,17.53,5.84,1.95,0.00,1.95,1.30,5.19,4.55,0.65,0.00,0.00,0.00,7.79,0.00,1.30,0.00,0.65,7.79,1.95,0.65,0.65,1.30,2.60,1.95,1.95,0.00,1.30,0.65,1.30,0.00,0.00,0.00,1.30,8.44,1.95,2.60,2.60,2.60,0.65,7.14,7.79,1.95,13.64,1.30,7.79,5.19,2.60,3.25,1.95,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.39,7.79,1.95,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
t_affinia_9.txt,1,242,57.84,40.20,81.80,32.88,11.52,13.64,89.67,54.96,13.64,9.50,7.44,0.00,1.24,0.83,0.00,4.13,9.50,10.33,9.09,6.20,6.20,2.89,17.77,3.31,2.48,0.00,4.55,0.83,1.24,0.83,0.41,0.00,0.41,0.00,11.16,0.00,0.00,1.65,0.00,9.50,0.41,1.24,2.07,2.07,0.41,4.55,0.83,0.00,0.83,0.00,0.83,0.00,0.41,0.00,0.41,6.61,0.00,0.00,4.55,2.07,0.00,9.50,5.79,0.83,16.94,2.07,8.26,7.44,2.48,2.07,2.07,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.41,0.00,14.88,8.26,3.31,0.00,0.00,0.00,0.41,0.41,0.83,1.65,0.00,0.00
t_ambassador_1.txt,1,147,73.29,70.70,79.07,85.33,13.36,16.33,85.71,54.42,13.61,8.84,4.08,2.72,2.04,0.00,0.00,4.76,9.52,15.65,12.93,4.08,4.76,2.04,19.73,3.40,1.36,1.36,1.36,3.40,3.40,3.40,0.00,0.00,0.00,0.00,9.52,0.00,0.00,0.68,0.68,10.20,0.00,1.36,2.04,2.04,2.04,2.72,2.72,0.68,1.36,0.00,0.00,0.00,0.00,0.00,0.00,8.16,3.40,2.04,2.72,0.68,0.68,7.48,9.52,0.68,21.09,3.40,15.65,5.44,1.36,4.08,1.36,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.01,8.84,0.68,0.00,0.00,0.00,0.00,0.00,0.00,6.80,0.00,0.68
t_ambassador_10.txt,1,204,77.67,46.08,47.25,85.67,13.60,18.63,90.20,56.37,6.86,3.43,1.47,0.98,0.49,0.00,0.49,3.43,12.25,11.76,11.76,6.86,7.35,1.47,16.18,7.35,2.45,0.98,0.49,2.45,9.31,5.88,2.45,0.49,0.00,0.49,4.90,0.00,0.98,0.00,0.00,9.31,0.00,0.98,1.96,1.96,0.98,4.41,0.98,0.49,0.00,0.49,1.47,0.49,0.00,0.00,0.98,8.33,2.45,1.96,1.47,1.96,1.47,8.33,5.39,0.98,16.67,2.45,10.29,4.90,1.96,3.92,4.90,0.98,0.00,0.00,0.98,0.00,0.00,0.49,0.49,0.00,14.22,8.33,2.94,0.00,0.00,0.00,0.00,1.47,0.00,0.49,0.98,0.00
t_ambassador_11.txt,1,116,79.36,63.49,79.12,13.98,19.33,15.52,93.10,56.90,11.21,6.90,1.72,0.00,3.45,0.00,1.72,4.31,12.93,11.21,11.21,2.59,6.90,1.72,19.83,3.45,0.86,0.00,0.86,2.59,4.31,1.72,2.59,0.86,0.86,0.00,6.90,0.00,0.86,0.00,0.00,11.21,1.72,0.00,3.45,2.59,0.00,3.45,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.76,0.86,0.86,2.59,1.72,1.72,2.59,13.79,1.72,22.41,1.72,12.93,9.48,1.72,2.59,3.45,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.48,5.17,1.72,0.00,0.00,0.00,0.00,0.00,1.72,0.86,0.00,0.00
t_ambassador_12.txt,1,121,78.47,69.00,88.16,25.77,20.17,22.31,89.26,49.59,8.26,4.96,2.48,1.65,0.83,0.00,0.00,3.31,8.26,12.40,7.44,9.92,4.96,0.00,17.36,5.79,0.83,0.00,0.00,1.65,4.96,2.48,2.48,0.00,0.00,0.83,5.79,0.00,1.65,0.00,0.00,9.92,1.65,1.65,0.83,2.48,2.48,0.83,4.13,1.65,0.83,0.83,0.00,0.00,0.00,0.00,0.00,5.79,1.65,0.00,1.65,1.65,0.83,5.79,6.61,0.00,23.97,4.13,17.36,4.13,0.83,1.65,4.13,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,4.96,0.83,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00
t_ambassador_13.txt,1,68,51.03,18.88,57.02,53.41,11.33,17.65,85.29,47.06,10.29,4.41,4.41,0.00,0.00,0.00,0.00,5.88,10.29,4.41,11.76,5.88,5.88,1.47,19.12,5.88,0.00,1.47,4.41,2.94,4.41,2.94,1.47,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.24,4.41,1.47,2.94,2.94,1.47,2.94,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.24,7.35,0.00,13.24,0.00,5.88,7.35,0.00,4.41,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.18,8.82,1.47,0.00,0.00,0.00,0.00,1.47,0.00,2.94,0.00,1.47
t_ambassador_14.txt,1,104,72.69,71.80,44.66,62.24,14.86,10.58,92.31,55.77,12.50,6.73,0.00,5.77,0.96,0.00,0.00,5.77,11.54,11.54,12.50,0.96,4.81,4.81,20.19,4.81,3.85,0.96,0.00,3.85,1.92,1.92,0.00,0.00,0.00,0.00,9.62,0.96,0.96,0.00,0.96,12.50,0.00,2.88,1.92,1.92,0.96,5.77,0.96,0.00,0.96,0.00,1.92,0.00,0.00,0.00,1.92,10.58,6.73,0.96,1.92,1.92,0.00,5.77,10.58,0.96,16.35,6.73,8.65,0.96,0.00,9.62,1.92,5.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.46,5.77,0.96,0.96,0.00,0.00,1.92,0.00,0.00,3.85,0.00,0.00
t_ambassador_15.txt,1,111,33.21,20.87,48.14,2.30,13.88,16.22,87.39,56.76,11.71,7.21,3.60,0.00,0.00,0.00,3.60,4.50,8.11,8.11,18.02,7.21,4.50,1.80,20.72,11.71,4.50,1.80,0.90,3.60,2.70,0.00,2.70,0.90,0.00,0.90,4.50,0.00,0.00,0.00,0.00,17.12,0.90,2.70,2.70,5.41,0.90,7.21,3.60,0.90,1.80,0.90,0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00,3.60,0.00,0.00,13.51,4.50,0.00,11.71,1.80,8.11,3.60,0.90,2.70,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.51,7.21,6.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
t_ambassador_16.txt,1,240,71.69,32.35,80.92,6.91,13.33,16.25,86.25,54.17,6.25,2.50,1.25,1.25,0.00,0.00,0.00,3.75,12.50,9.58,11.25,7.08,6.25,4.17,15.42,4.58,0.83,1.25,1.25,1.67,2.50,0.42,2.08,0.00,0.00,0.00,3.75,0.00,0.83,0.00,0.00,12.92,1.25,1.25,2.50,2.92,2.92,4.17,2.92,2.08,0.42,0.42,0.42,0.00,0.00,0.00,0.42,5.00,1.25,0.42,1.67,0.42,1.25,7.50,6.67,0.42,22.08,2.50,15.42,5.00,1.25,5.00,5.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.83,7.50,1.67,0.00,0.83,0.00,0.00,2.08,0.83,1.25,0.83,0.83
t_ambassador_17.txt,1,464,41.60,21.89,88.59,16.52,19.33,15.73,91.59,59.70,14.22,10.13,7.76,0.00,0.43,1.72,0.22,3.88,6.90,13.36,10.78,8.62,7.76,2.80,19.83,4.09,2.59,2.37,0.86,1.51,5.17,2.16,2.80,0.65,0.43,0.00,6.90,0.00,0.43,1.72,0.43,12.28,2.16,1.29,1.51,2.80,1.51,4.53,2.16,0.86,0.43,0.86,2.59,0.86,0.86,0.00,0.86,3.88,0.65,1.29,1.29,0.43,0.43,12.07,5.60,0.65,17.03,3.02,10.13,4.96,1.72,1.08,2.16,0.43,0.00,0.00,0.43,0.00,0.00,0.43,0.00,0.00,12.50,5.17,4.53,0.00,0.00,0.00,0.00,0.22,0.00,2.16,0.43,0.00
t_ambassador_18.txt,1,150,83.47,60.53,52.22,16.27,25.00,19.33,87.33,52.00,8.00,5.33,2.00,0.67,0.00,2.00,0.67,2.67,10.00,14.00,10.67,4.00,6.67,2.00,14.67,6.00,4.67,1.33,0.67,3.33,3.33,1.33,2.00,0.00,0.67,1.33,9.33,0.00,0.67,0.67,1.33,6.00,0.00,0.00,0.00,0.00,2.67,3.33,2.00,0.00,1.33,0.00,0.67,0.00,0.00,0.00,0.67,4.67,0.67,0.67,3.33,0.67,0.00,9.33,4.00,1.33,18.00,2.00,13.33,2.67,2.67,2.67,7.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.67,3.33,8.00,0.00,0.00,0.00,0.67,2.00,0.00,0.67,0.00,0.00
t_ambassador_19.txt,1,155,43.54,16.66,78.86,25.77,10.33,14.19,88.39,60.00,15.48,8.39,5.81,0.00,1.29,0.00,1.29,7.10,9.03,10.97,14.19,4.52,5.16,3.87,16.77,3.87,1.29,1.94,3.87,0.65,5.16,2.58,2.58,0.65,0.00,0.00,5.81,0.65,0.65,0.65,0.00,12.90,0.65,1.29,2.58,1.29,1.94,7.10,1.94,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.87,0.65,1.29,1.29,0.00,0.65,7.10,10.32,0.00,14.84,1.29,10.97,2.58,1.29,0.65,5.81,0.00,0.00,0.00,0.65,0.00,0.00,0.65,0.00,0.00,14.19,8.39,0.65,0.00,0.00,1.29,0.00,2.58,0.00,0.65,0.00,0.65
t_ambassador_2.txt,1,78,43.96,93.79,17.46,73.64,13.00,12.82,93.59,60.26,15.38,8.97,1.28,7.69,0.00,0.00,0.00,6.41,10.26,10.26,14.10,6.41,5.13,2.56,23.08,6.41,1.28,0.00,0.00,1.28,5.13,3.85,1.28,0.00,0.00,0.00,14.10,0.00,1.28,1.28,1.28,3.85,0.00,0.00,0.00,1.28,0.00,2.56,2.56,1.28,1.28,0.00,0.00,0.00,0.00,0.00,0.00,10.26,10.26,0.00,0.00,0.00,0.00,15.38,7.69,0.00,11.54,0.00,8.97,2.56,1.28,3.85,5.13,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.54,7.69,1.28,0.00,0.00,0.00,0.00,0.00,0.00,2.56,0.00,0.00
t_ambassador_20.txt,1,75,93.26,17.53,76.49,50.67,9.38,14.67,84.00,45.33,1.33,1.33,0.00,0.00,1.33,0.00,0.00,0.00,13.33,10.67,4.00,2.67,5.33,10.67,5.33,5.33,1.33,0.00,0.00,2.67,1.33,1.33,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,5.33,1.33,4.00,2.67,0.00,1.33,0.00,0.00,0.00,0.00,0.00,5.33,1.33,0.00,2.67,1.33,0.00,4.00,1.33,0.00,24.00,0.00,22.67,1.33,2.67,4.00,6.67,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,10.67,10.67,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,1.33
t_ambassador_3.txt,1,600,82.26,36.31,33.83,23.17,17.14,18.33,85.67,53.17,10.33,4.33,1.50,0.33,1.83,0.17,0.50,6.00,9.83,14.67,7.67,4.33,7.00,3.17,13.17,4.17,2.17,0.83,1.67,2.67,4.50,2.17,2.33,0.67,0.50,0.17,3.83,0.00,0.33,0.17,0.17,12.00,0.67,0.83,2.50,4.17,1.67,4.67,2.33,1.67,0.17,0.50,3.00,1.00,0.83,0.17,1.00,7.00,0.33,1.00,3.00,1.67,1.00,3.33,9.33,0.33,14.33,1.17,10.00,3.33,2.50,1.33,1.83,1.50,0.00,0.17,0.67,0.17,0.00,0.50,0.00,0.00,22.00,5.50,8.33,0.00,0.00,0.17,0.17,3.67,0.33,2.50,0.67,0.67
t_ambassador_4.txt,1,176,96.54,83.30,68.33,46.73,14.67,13.07,84.66,48.86,7.39,4.55,0.00,3.98,0.00,0.00,0.57,2.84,11.93,14.77,7.39,1.70,4.55,1.14,14.77,5.11,1.70,1.14,3.41,1.70,1.14,1.14,0.00,0.00,0.00,0.00,7.95,0.57,0.57,0.57,0.00,5.11,0.57,1.14,0.57,0.57,1.70,1.14,2.84,2.27,0.00,0.57,1.14,0.00,0.57,0.00,0.57,8.52,4.55,1.14,1.70,0.57,0.57,6.25,7.39,0.57,22.73,5.11,11.93,5.68,2.27,1.70,5.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64,10.23,3.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
t_ambassador_5.txt,1,63,22.03,37.54,47.57,25.77,7.88,20.63,82.54,53.97,11.11,7.94,1.59,0.00,3.17,0.00,3.17,3.17,7.94,4.76,7.94,12.70,7.94,4.76,14.29,3.17,3.17,1.59,3.17,3.17,3.17,1.59,1.59,0.00,1.59,0.00,7.94,0.00,1.59,0.00,0.00,12.70,1.59,0.00,1.59,4.76,1.59,7.94,0.00,0.00,0.00,0.00,1.59,0.00,0.00,0.00,1.59,3.17,1.59,1.59,1.59,0.00,0.00,7.94,4.76,1.59,11.11,4.76,4.76,3.17,0.00,3.17,4.76,1.59,0.00,0.00,3.17,0.00,1.59,1.59,0.00,0.00,17.46,12.70,1.59,0.00,0.00,0.00,3.17,0.00,0.00,0.00,0.00,0.00
t_ambassador_6.txt,1,118,87.15,53.39,67.53,6.73,29.50,11.02,90.68,59.32,13.56,5.93,2.54,0.00,2.54,0.00,0.85,7.63,13.56,15.25,6.78,4.24,6.78,2.54,15.25,5.93,2.54,1.69,0.00,1.69,3.39,0.85,2.54,0.00,0.00,0.00,5.93,0.00,0.00,0.85,0.00,10.17,1.69,1.69,1.69,0.85,3.39,2.54,1.69,0.85,0.00,0.85,2.54,0.85,0.85,0.00,0.85,5.08,0.00,0.00,2.54,0.85,1.69,3.39,10.17,2.54,18.64,3.39,12.71,4.24,0.00,0.85,3.39,0.85,0.00,0.00,1.69,0.00,0.85,0.85,0.00,0.00,14.41,2.54,3.39,0.00,0.00,0.00,0.85,0.85,1.69,3.39,1.69,0.00
t_ambassador_7.txt,1,287,75.81,83.54,67.32,58.73,22.08,16.03,89.55,56.45,13.24,8.71,1.39,6.62,0.00,0.35,0.35,4.53,9.41,15.33,9.76,4.18,5.92,2.79,17.07,3.48,1.74,1.39,1.74,1.74,3.48,2.44,0.70,0.00,0.00,0.35,10.80,0.35,0.70,0.00,0.70,12.20,1.74,1.74,1.74,1.74,2.79,3.48,1.39,0.35,0.35,0.35,0.70,0.35,0.35,0.00,0.00,10.45,7.32,0.35,1.39,1.39,0.00,9.41,6.62,0.70,19.16,4.18,10.10,5.92,4.53,5.23,2.44,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.33,4.53,2.44,0.00,0.00,0.00,0.00,1.74,0.70,1.05,1.39,3.48
t_ambassador_8.txt,1,253,56.74,79.67,72.04,55.58,16.87,17.39,85.77,54.55,10.67,7.11,0.40,5.14,1.19,0.00,0.40,3.56,6.32,13.83,11.07,6.72,6.72,3.56,17.39,2.37,1.58,1.19,2.37,0.79,2.37,1.98,0.40,0.00,0.00,0.40,9.88,0.00,0.79,0.00,0.00,6.32,0.40,0.40,0.79,1.58,0.79,3.95,0.40,0.00,0.40,0.00,3.56,0.00,0.00,0.00,3.56,9.09,5.53,1.19,2.37,0.40,0.00,7.11,8.30,0.79,20.55,3.95,9.88,8.30,3.95,4.74,2.37,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.79,5.93,6.32,0.00,0.00,0.00,0.00,0.00,1.58,1.58,1.58,0.79
t_ambassador_9.txt,1,124,71.73,71.38,24.89,56.22,24.80,15.32,87.90,47.58,11.29,6.45,2.42,2.42,0.81,0.81,0.00,4.84,8.06,10.48,11.29,3.23,4.03,1.61,16.94,6.45,3.23,1.61,2.42,0.81,6.45,4.03,2.42,0.00,0.81,0.00,9.68,1.61,0.81,0.81,2.42,9.68,0.00,0.00,3.23,4.03,0.81,3.23,1.61,0.81,0.81,0.00,1.61,0.00,0.00,0.00,1.61,14.52,4.84,1.61,4.84,0.81,2.42,10.48,4.84,0.81,15.32,0.81,8.06,6.45,2.42,2.42,7.26,0.81,0.00,0.00,0.81,0.00,0.00,0.81,0.00,0.00,19.35,3.23,8.06,0.00,0.00,0.00,0.00,3.23,0.00,1.61,1.61,1.61
t_hardrock_1.txt,1,112,78.67,60.57,74.76,13.64,22.40,14.29,89.29,51.79,9.82,7.14,2.68,2.68,0.00,0.00,1.79,2.68,9.82,12.50,7.14,8.04,6.25,0.89,8.93,4.46,0.89,0.00,0.00,0.00,5.36,1.79,2.68,0.00,0.89,0.00,7.14,0.00,0.89,0.00,0.00,6.25,0.89,0.89,0.89,0.00,0.00,3.57,7.14,1.79,4.46,0.89,0.00,0.00,0.00,0.00,0.00,9.82,3.57,0.00,3.57,0.89,1.79,8.04,2.68,0.00,18.75,2.68,11.61,4.46,3.57,1.79,8.04,0.89,0.00,0.00,1.79,0.00,0.89,0.89,0.00,0.00,6.25,4.46,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.00
t_hardrock_10.txt,1,149,50.41,36.86,96.91,4.89,13.55,11.41,93.29,57.72,14.77,10.07,8.05,0.67,0.00,1.34,0.00,4.70,9.40,12.08,9.40,7.38,6.71,4.03,18.12,5.37,2.01,2.68,1.34,0.67,3.36,0.67,2.68,0.67,0.00,0.00,14.09,0.00,0.67,1.34,0.00,9.40,0.00,0.00,2.01,2.01,0.67,6.04,3.36,0.00,2.68,0.67,1.34,1.34,0.00,0.00,0.00,8.05,2.01,1.34,2.68,1.34,0.67,13.42,4.70,0.00,21.48,3.36,8.05,9.40,3.36,1.34,2.68,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.11,9.40,4.03,0.00,0.00,0.00,0.00,0.00,0.00,2.68,0.00,0.00
t_hardrock_11.txt,1,146,90.32,34.04,64.86,37.91,14.60,16.44,86.30,50.68,8.22,2.74,1.37,0.00,0.00,0.00,1.37,5.48,10.27,15.75,6.85,6.85,2.05,4.79,10.96,4.79,0.68,0.00,0.68,2.05,3.42,2.05,1.37,0.00,0.68,0.00,5.48,0.00,0.68,0.68,0.68,11.64,2.05,2.05,1.37,1.37,2.05,2.74,1.37,0.68,0.00,0.68,0.68,0.68,0.00,0.00,0.00,4.11,0.00,0.00,2.74,0.68,0.68,6.16,3.42,0.68,18.49,2.05,10.27,6.85,2.74,3.42,2.74,1.37,0.00,0.00,1.37,0.68,0.00,0.00,0.68,0.00,18.49,6.16,6.85,0.00,0.00,0.00,0.68,2.05,1.37,1.37,0.00,0.00
t_hardrock_12.txt,1,245,73.29,97.69,80.33,56.61,17.50,13.06,93.88,62.45,17.14,10.61,0.00,7.76,0.00,0.00,2.86,6.53,7.35,20.00,6.94,7.76,5.31,2.45,16.73,3.67,1.63,0.82,2.45,1.63,4.90,3.27,1.63,0.00,0.41,0.00,16.33,0.00,0.82,0.00,0.00,9.39,0.41,2.45,2.04,0.82,2.45,1.63,1.22,0.00,1.22,0.00,0.82,0.41,0.41,0.00,0.00,15.51,8.16,0.82,4.08,0.82,1.63,10.20,3.67,1.22,26.12,3.67,15.10,8.57,2.45,0.82,1.22,2.86,0.00,0.00,0.41,0.00,0.00,0.00,0.41,0.00,7.76,5.71,0.41,0.41,0.00,0.00,0.82,0.00,0.00,0.41,0.00,0.00
t_hardrock_13.txt,1,107,87.75,61.05,59.41,99.00,11.89,16.82,86.92,42.06,6.54,3.74,0.93,1.87,0.00,0.00,0.93,2.80,7.48,13.08,9.35,3.74,4.67,0.93,14.95,4.67,0.00,0.00,0.93,3.74,8.41,7.48,0.93,0.00,0.93,0.00,4.67,0.93,0.93,0.93,0.00,9.35,0.93,3.74,0.00,0.93,2.80,1.87,2.80,0.00,0.93,1.87,5.61,0.00,1.87,0.00,3.74,8.41,3.74,0.93,1.87,2.80,0.00,8.41,4.67,0.00,18.69,2.80,14.02,1.87,2.80,5.61,8.41,0.93,0.00,0.93,2.80,0.00,1.87,0.00,0.93,0.00,10.28,8.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.87,0.00,0.00
t_hardrock_14.txt,1,101,44.83,53.96,42.09,79.81,14.43,13.86,85.15,56.44,14.85,9.90,2.97,0.99,4.95,0.00,0.99,4.95,5.94,12.87,10.89,5.94,5.94,3.96,15.84,6.93,1.98,0.00,0.99,1.98,4.95,3.96,0.99,0.00,0.99,0.00,6.93,0.00,0.00,0.00,0.00,13.86,1.98,0.00,2.97,2.97,2.97,4.95,1.98,0.00,0.00,1.98,0.00,0.00,0.00,0.00,0.00,4.95,0.99,0.99,1.98,0.99,0.00,3.96,10.89,1.98,12.87,2.97,6.93,3.96,3.96,4.95,1.98,4.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.78,9.90,5.94,0.00,0.00,0.00,0.00,0.00,0.00,1.98,1.98,1.98
t_hardrock_15.txt,1,111,80.30,67.37,71.04,99.00,6.53,14.41,86.49,49.55,9.91,6.31,2.70,1.80,1.80,0.00,0.00,3.60,11.71,10.81,10.81,5.41,3.60,1.80,15.32,5.41,0.90,0.00,0.00,1.80,6.31,6.31,0.00,0.00,0.00,0.00,9.01,0.00,0.00,0.90,0.00,7.21,0.00,0.00,0.90,1.80,1.80,3.60,5.41,0.90,1.80,2.70,4.50,0.00,0.00,0.00,3.60,8.11,2.70,0.00,0.00,5.41,0.00,6.31,9.01,0.00,18.92,2.70,13.51,3.60,0.00,1.80,6.31,0.90,0.00,0.00,0.90,0.00,0.00,0.90,0.00,0.00,25.23,10.81,1.80,0.00,0.00,0.00,7.21,0.00,0.00,3.60,1.80,0.00
