Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Deceptive Class
trial_lie_045.txt,1,39,3.62,39.87,8.65,73.64,19.5,33.33,71.79,53.85,5.13,2.56,0,2.56,0,0,0,2.56,0,7.69,15.38,15.38,12.82,5.13,17.95,0,0,2.56,0,2.56,2.56,2.56,0,0,0,0,5.13,0,0,0,0,25.64,5.13,7.69,0,2.56,5.13,5.13,0,0,0,0,0,0,0,0,0,10.26,5.13,0,5.13,0,0,0,20.51,0,2.56,0,2.56,0,7.69,0,0,0,0,0,0,0,0,0,0,0,15.38,5.13,5.13,0,0,0,0,2.56,0,2.56,0,0,1
trial_lie_046.txt,1,80,75.59,95.99,15.86,10.13,20,11.25,95,62.5,16.25,12.5,2.5,6.25,0,2.5,1.25,3.75,12.5,15,10,7.5,3.75,1.25,20,3.75,2.5,1.25,1.25,0,3.75,1.25,2.5,0,2.5,0,16.25,0,0,0,2.5,13.75,3.75,1.25,3.75,1.25,2.5,1.25,0,0,0,0,0,0,0,0,0,15,6.25,1.25,6.25,0,1.25,8.75,6.25,0,13.75,3.75,7.5,2.5,0,0,0,0,0,0,5,0,1.25,0,3.75,0,17.5,10,5,0,0,0,0,0,0,2.5,0,0,1
trial_lie_047.txt,1,22,7.71,1.2,96.4,25.77,7.33,9.09,100,59.09,18.18,9.09,4.55,0,0,4.55,0,9.09,9.09,4.55,9.09,4.55,4.55,18.18,13.64,0,0,0,4.55,13.64,0,0,0,0,0,0,22.73,0,0,0,4.55,31.82,0,0,0,9.09,0,22.73,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,13.64,0,0,9.09,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,31.82,13.64,9.09,0,0,0,0,0,0,9.09,0,0,1
trial_lie_048.txt,1,25,63.83,50,20.24,25.77,6.25,20,80,44,24,20,12,0,0,8,0,4,8,8,8,0,0,0,16,4,0,0,0,8,8,4,4,0,0,4,12,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,12,0,4,8,0,0,0,0,0,0,4,0,0,4,0,0,24,16,4,0,0,0,0,0,0,4,0,0,1
trial_lie_049.txt,1,28,1,99,1.06,25.77,9.33,0,96.43,78.57,39.29,28.57,7.14,0,21.43,0,0,10.71,3.57,10.71,21.43,3.57,7.14,0,28.57,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,25,7.14,0,17.86,10.71,0,3.57,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,3.57,10.71,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,17.86,3.57,0,0,0,0,3.57,0,17.86,0,0,1
trial_lie_050.txt,1,44,57.84,8.65,85.21,68.66,6.29,6.82,90.91,63.64,20.45,15.91,11.36,0,0,4.55,0,4.55,6.82,18.18,6.82,4.55,6.82,4.55,18.18,9.09,9.09,0,2.27,0,2.27,2.27,0,0,0,0,4.55,0,0,0,4.55,6.82,2.27,0,0,2.27,0,2.27,0,0,0,0,2.27,0,2.27,0,0,6.82,0,2.27,4.55,0,0,9.09,9.09,0,15.91,4.55,4.55,9.09,4.55,0,0,0,2.27,0,0,0,0,0,0,0,27.27,20.45,2.27,0,0,0,0,0,0,4.55,0,0,1
trial_lie_051.txt,1,9,4.69,98.62,1,25.77,9,0,88.89,66.67,22.22,22.22,0,0,0,22.22,0,0,11.11,0,11.11,11.11,11.11,0,33.33,0,0,11.11,0,0,0,0,0,0,0,0,22.22,0,0,11.11,11.11,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,1
trial_lie_052.txt,1,72,1,16.54,39.76,77,9,13.89,91.67,73.61,30.56,19.44,11.11,0,0,8.33,0,11.11,2.78,8.33,15.28,6.94,8.33,8.33,20.83,2.78,1.39,1.39,0,1.39,2.78,2.78,0,0,0,0,13.89,1.39,0,8.33,0,9.72,1.39,0,0,0,4.17,4.17,2.78,1.39,1.39,0,0,0,0,0,0,1.39,1.39,0,0,0,0,16.67,4.17,1.39,11.11,0,2.78,8.33,0,0,0,0,0,0,4.17,0,0,1.39,2.78,0,25,11.11,6.94,0,0,0,0,0,0,6.94,0,0,1
trial_lie_053.txt,1,40,38.6,30.86,99,2.89,20,10,90,67.5,27.5,17.5,7.5,0,2.5,0,7.5,10,7.5,15,12.5,2.5,5,0,22.5,5,7.5,2.5,2.5,2.5,7.5,2.5,5,0,2.5,2.5,12.5,0,0,0,0,20,5,2.5,0,2.5,2.5,12.5,2.5,0,2.5,0,0,0,0,0,0,2.5,0,2.5,0,0,0,7.5,7.5,2.5,12.5,2.5,10,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,12.5,5,5,0,0,0,0,0,0,2.5,0,0,1
trial_lie_054.txt,1,25,14.11,1,99,25.77,6.25,32,76,44,24,20,20,0,0,0,0,4,8,0,16,0,0,4,28,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,44,28,4,0,0,4,0,0,0,8,0,0,1
trial_lie_055.txt,1,65,7.08,82.21,1.4,25.77,10.83,13.85,78.46,56.92,16.92,12.31,3.08,0,6.15,3.08,0,4.62,4.62,6.15,16.92,4.62,10.77,3.08,20,6.15,1.54,3.08,0,1.54,6.15,3.08,3.08,0,0,0,13.85,0,0,1.54,1.54,13.85,3.08,1.54,0,3.08,1.54,4.62,1.54,0,1.54,0,3.08,0,0,3.08,0,0,0,0,0,0,0,9.23,10.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.23,13.85,12.31,0,0,0,0,0,0,3.08,0,0,1
trial_lie_056.txt,1,41,83.49,59.64,83.44,1,8.2,26.83,92.68,46.34,12.2,7.32,4.88,0,0,2.44,0,4.88,7.32,12.2,7.32,2.44,4.88,0,12.2,0,0,0,0,2.44,9.76,2.44,7.32,0,4.88,0,9.76,2.44,2.44,2.44,0,14.63,4.88,2.44,0,4.88,2.44,2.44,0,0,0,0,0,0,0,0,0,14.63,7.32,0,7.32,0,0,2.44,9.76,0,17.07,4.88,12.2,0,0,2.44,2.44,0,0,0,14.63,0,0,4.88,9.76,0,36.59,17.07,17.07,0,0,0,0,0,0,2.44,0,0,1
trial_lie_057.txt,1,41,5.06,50,56.3,25.77,10.25,9.76,90.24,70.73,31.71,14.63,7.32,0,7.32,0,0,17.07,4.88,12.2,9.76,7.32,7.32,4.88,19.51,0,0,2.44,0,0,0,0,0,0,0,0,12.2,0,0,0,0,21.95,7.32,4.88,4.88,2.44,0,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.07,2.44,4.88,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,17.07,14.63,2.44,0,0,0,0,0,0,0,0,0,1
trial_lie_058.txt,1,14,5.89,23.75,1.06,1,2,50,71.43,42.86,7.14,7.14,7.14,0,0,0,0,0,0,0,14.29,21.43,0,0,14.29,0,0,0,21.43,21.43,7.14,0,7.14,0,0,7.14,0,0,0,0,0,21.43,0,0,0,0,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,50,42.86,0,0,0,7.14,0,0,0,0,0,0,1
trial_lie_059.txt,1,104,77.06,80.65,26.92,25.77,17.33,21.15,90.38,56.73,12.5,1.92,0,0,0.96,0,0.96,10.58,9.62,15.38,11.54,0.96,10.58,0,22.12,0.96,2.88,3.85,3.85,0,1.92,0.96,0.96,0,0,0.96,13.46,0,0.96,0,0,13.46,1.92,0.96,2.88,7.69,0,5.77,0.96,0,0.96,0,0,0,0,0,0,7.69,3.85,2.88,2.88,0,0,2.88,14.42,1.92,12.5,2.88,7.69,1.92,0,0.96,0,0,2.88,0,4.81,0,0,0,4.81,0,23.08,8.65,5.77,0,0,0,0,0.96,1.92,3.85,0,1.92,1
trial_lie_060.txt,1,48,1,4.8,99,1,5.33,12.5,83.33,60.42,25,18.75,14.58,0,4.17,0,0,6.25,0,6.25,18.75,16.67,0,12.5,27.08,8.33,0,2.08,0,0,10.42,2.08,8.33,0,0,6.25,6.25,0,0,0,0,20.83,6.25,0,0,0,14.58,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,2.08,0,8.33,18.75,0,16.67,0,2.08,14.58,0,0,0,0,0,0,2.08,0,0,2.08,0,0,35.42,20.83,4.17,2.08,0,2.08,0,0,0,6.25,0,0,1
trial_lie_061.txt,1,54,1.44,28.91,79.42,88.52,6.75,7.41,94.44,74.07,31.48,20.37,7.41,0,5.56,7.41,0,11.11,1.85,14.81,16.67,3.7,7.41,9.26,24.07,3.7,1.85,1.85,0,3.7,3.7,3.7,0,0,0,0,16.67,0,0,3.7,3.7,25.93,7.41,1.85,1.85,0,3.7,11.11,3.7,0,3.7,0,0,0,0,0,0,3.7,0,0,3.7,0,0,1.85,20.37,1.85,9.26,0,5.56,3.7,0,0,0,0,1.85,0,3.7,0,0,0,3.7,0,35.19,7.41,7.41,0,0,7.41,0,0,0,9.26,3.7,0,1
trial_truth_001.txt,1,36,93.26,79.76,1,77,12,27.78,86.11,50,13.89,8.33,2.78,0,0,0,5.56,5.56,11.11,13.89,2.78,0,8.33,0,8.33,2.78,2.78,0,0,2.78,2.78,2.78,0,0,0,0,11.11,0,0,0,0,13.89,2.78,2.78,2.78,2.78,2.78,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,5.56,0,0,0,5.56,0,22.22,19.44,2.78,0,0,0,0,0,0,0,0,0,0
trial_truth_002.txt,1,56,33.83,94.58,2.24,25.77,11.2,17.86,82.14,60.71,25,10.71,0,1.79,3.57,0,5.36,14.29,3.57,14.29,10.71,1.79,5.36,1.79,16.07,1.79,1.79,1.79,1.79,1.79,0,0,0,0,0,0,17.86,1.79,0,0,0,12.5,1.79,0,1.79,1.79,1.79,5.36,0,0,0,0,0,0,0,0,0,5.36,3.57,0,0,1.79,0,0,16.07,0,3.57,0,1.79,1.79,3.57,1.79,1.79,0,0,0,1.79,0,0,0,1.79,0,30.36,17.86,10.71,0,0,0,0,0,0,1.79,0,0,0
trial_truth_003.txt,1,13,10.57,1.07,94.81,25.77,3.25,0,100,38.46,15.38,15.38,15.38,0,0,0,0,0,0,0,7.69,7.69,7.69,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,7.69,7.69,7.69,0,0,0,0,0,0,0,53.85,0,23.08,38.46,7.69,0,92.31,46.15,30.77,0,0,0,0,15.38,0,0,0,0,0
trial_truth_004.txt,1,217,70.62,86.57,39.18,18.93,16.69,7.37,94.93,61.29,16.13,11.52,2.76,0.92,0.46,7.37,0,4.15,9.68,16.59,7.83,5.07,9.68,0.92,16.59,1.84,1.84,0.92,1.38,1.38,0.46,0,0.46,0,0.46,0,14.75,0,0,0,7.83,6.45,0.92,0.46,0.46,3.23,0.92,1.38,2.76,0.46,1.38,0,0.92,0.92,0,0,0,4.15,0.92,0,2.3,0.92,0,10.6,4.61,0.92,22.12,4.15,15.21,4.15,1.38,0.46,1.84,0,0,0,3.69,0,0.46,0,3.23,0,29.95,14.29,11.52,0,0,0,0,1.38,0,2.76,0,0,0
trial_truth_005.txt,1,100,61.12,69.14,36.95,25.77,20,11,88,62,13,9,3,0,0,6,0,4,10,15,11,7,9,2,18,0,0,4,2,1,2,1,1,1,0,0,13,0,0,0,6,15,3,3,3,2,3,3,3,0,3,0,0,0,0,0,0,6,1,0,4,1,0,11,5,0,19,3,10,7,1,1,4,0,0,0,0,0,0,0,0,0,20,7,8,0,0,0,0,4,0,1,0,0,0
trial_truth_006.txt,1,68,3.93,61.58,74.76,25.77,11.33,8.82,92.65,70.59,22.06,17.65,8.82,0,1.47,0,7.35,4.41,7.35,7.35,14.71,11.76,8.82,2.94,29.41,1.47,0,1.47,0,0,2.94,1.47,1.47,0,0,0,20.59,0,0,0,0,10.29,0,0,1.47,1.47,0,7.35,8.82,0,8.82,0,0,0,0,0,0,0,0,0,0,0,0,20.59,5.88,2.94,10.29,4.41,4.41,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,22.06,11.76,4.41,0,0,0,0,2.94,0,2.94,0,0,0
trial_truth_007.txt,1,141,20.23,69.02,42.45,77.89,7.83,11.35,96.45,60.28,22.7,16.31,7.8,1.42,0.71,3.55,2.84,6.38,9.22,7.09,14.18,2.84,5.67,3.55,26.24,1.42,1.42,1.42,0,0.71,2.84,2.84,0,0,0,0,16.31,3.55,0,1.42,6.38,9.93,3.55,0.71,0.71,2.13,1.42,2.13,1.42,0,1.42,0,2.13,0,2.13,0,0,8.51,2.84,0.71,2.13,3.55,0.71,12.06,10.64,0.71,10.64,2.13,5.67,2.84,1.42,0,0.71,0,0,0,3.55,0,1.42,2.13,1.42,0,29.08,17.02,6.38,0,0,0,0,1.42,0,4.26,0,0,0
trial_truth_008.txt,1,94,34.32,58.41,77.49,45.3,94,10.64,98.94,56.38,20.21,12.77,6.38,0,0,6.38,0,7.45,6.38,11.7,9.57,9.57,2.13,3.19,18.09,7.45,5.32,0,7.45,3.19,5.32,3.19,2.13,1.06,0,0,15.96,0,0,6.38,0,15.96,7.45,1.06,1.06,2.13,1.06,4.26,4.26,1.06,1.06,2.13,0,0,0,0,0,5.32,2.13,2.13,0,0,1.06,14.89,2.13,0,14.89,0,7.45,7.45,0,0,0,0,0,0,0,0,0,0,0,0,12.77,0,8.51,0,0,0,0,2.13,0,2.13,0,0,0
trial_truth_009.txt,1,77,8.4,99,97.17,25.77,19.25,11.69,90.91,61.04,24.68,14.29,2.6,0,11.69,0,0,10.39,5.19,7.79,9.09,5.19,14.29,0,16.88,2.6,1.3,0,2.6,1.3,0,0,0,0,0,0,22.08,0,0,0,0,15.58,6.49,0,1.3,7.79,0,5.19,2.6,1.3,1.3,0,0,0,0,0,0,6.49,3.9,0,1.3,1.3,0,1.3,16.88,0,19.48,1.3,14.29,5.19,0,0,0,0,0,0,0,0,0,0,0,0,15.58,5.19,7.79,0,0,0,0,0,0,2.6,0,0,0
trial_truth_010.txt,1,78,14.28,18.47,92.13,73.64,9.75,17.95,93.59,62.82,17.95,12.82,10.26,0,0,2.56,0,5.13,3.85,12.82,8.97,11.54,12.82,1.28,15.38,3.85,3.85,0,1.28,2.56,5.13,3.85,1.28,1.28,0,0,3.85,0,1.28,0,2.56,8.97,2.56,1.28,0,3.85,0,1.28,1.28,0,1.28,0,0,0,0,0,0,3.85,0,2.56,1.28,1.28,0,12.82,0,2.56,17.95,5.13,8.97,3.85,3.85,0,0,3.85,0,0,2.56,0,0,1.28,1.28,0,15.38,10.26,5.13,0,0,0,0,0,0,0,0,0,0
trial_truth_011.txt,1,84,74.1,97.14,13.15,99,84,19.05,96.43,53.57,19.05,13.1,4.76,4.76,0,3.57,0,5.95,11.9,11.9,5.95,5.95,4.76,0,19.05,9.52,3.57,2.38,1.19,3.57,5.95,5.95,0,0,0,0,19.05,0,1.19,5.95,0,14.29,4.76,2.38,1.19,4.76,1.19,0,2.38,0,2.38,0,0,0,0,0,0,15.48,8.33,2.38,3.57,3.57,0,8.33,4.76,0,9.52,1.19,4.76,2.38,4.76,1.19,0,2.38,0,0,0,0,0,0,0,0,16.67,0,15.48,0,0,0,0,0,0,1.19,0,0,0
trial_truth_012.txt,1,69,1.73,98.44,54.89,25.77,17.25,14.49,94.2,65.22,26.09,18.84,5.8,5.8,4.35,2.9,0,7.25,2.9,5.8,11.59,11.59,8.7,1.45,21.74,0,0,2.9,1.45,2.9,0,0,0,0,0,0,23.19,0,1.45,1.45,1.45,15.94,2.9,1.45,2.9,7.25,0,4.35,1.45,1.45,0,0,0,0,0,0,0,8.7,8.7,0,0,0,0,4.35,14.49,0,14.49,0,8.7,7.25,2.9,0,0,0,0,0,0,0,0,0,0,0,15.94,4.35,5.8,0,0,0,0,0,1.45,4.35,0,0,0
trial_truth_013.txt,1,54,1,1,99,25.77,7.71,3.7,98.15,61.11,22.22,11.11,11.11,0,0,0,0,11.11,1.85,7.41,16.67,7.41,9.26,7.41,25.93,0,1.85,1.85,3.7,1.85,0,0,0,0,0,0,1.85,0,0,0,0,27.78,9.26,1.85,1.85,7.41,0,14.81,1.85,0,0,1.85,0,0,0,0,0,5.56,1.85,1.85,1.85,0,0,22.22,9.26,0,18.52,0,7.41,11.11,0,0,0,0,0,0,3.7,0,0,3.7,0,0,29.63,20.37,0,0,0,0,0,0,0,9.26,0,0,0
trial_truth_014.txt,1,28,3.47,92.33,30.01,25.77,9.33,14.29,96.43,71.43,32.14,14.29,7.14,0,0,3.57,3.57,17.86,0,14.29,17.86,7.14,3.57,0,32.14,3.57,0,10.71,0,0,0,0,0,0,0,0,25,0,0,3.57,3.57,14.29,3.57,0,0,7.14,0,3.57,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,14.29,10.71,3.57,7.14,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,17.86,17.86,0,0,0,0,0,0,0,0,0,0,0
trial_truth_015.txt,1,78,1,98.46,55.26,73.64,9.75,8.97,96.15,66.67,38.46,28.21,10.26,0,8.97,8.97,0,10.26,1.28,6.41,10.26,11.54,1.28,5.13,32.05,2.56,0,1.28,0,0,5.13,3.85,1.28,0,0,0,29.49,0,0,0,8.97,21.79,16.67,0,1.28,0,2.56,1.28,0,0,0,0,0,0,0,0,0,5.13,3.85,0,0,1.28,0,11.54,17.95,0,3.85,0,2.56,1.28,0,0,0,0,0,0,2.56,0,0,1.28,2.56,0,39.74,17.95,17.95,0,0,0,0,0,0,3.85,0,0,0
trial_truth_016.txt,1,25,52.71,99,1.59,91.14,12.5,16,88,52,20,8,0,4,0,4,0,12,8,8,8,0,4,4,12,8,4,8,4,0,4,4,0,0,0,0,32,0,12,0,8,4,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,16,12,4,4,4,0,8,4,0,8,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0
trial_truth_017.txt,1,19,6.56,1.81,99,25.77,9.5,15.79,94.74,73.68,26.32,15.79,15.79,0,0,0,0,10.53,0,15.79,15.79,0,10.53,5.26,31.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.79,5.26,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,21.05,5.26,15.79,15.79,5.26,5.26,0,0,0,0,0,0,5.26,0,5.26,0,0,0,21.05,21.05,0,0,0,0,0,0,0,0,0,0,0
trial_truth_018.txt,1,22,1.92,1,99,1,11,13.64,100,68.18,27.27,18.18,18.18,0,0,0,0,9.09,4.55,13.64,4.55,9.09,22.73,4.55,13.64,9.09,9.09,4.55,0,4.55,9.09,0,9.09,0,9.09,0,0,0,0,0,0,31.82,18.18,0,4.55,4.55,4.55,4.55,0,0,0,0,4.55,0,0,4.55,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,13.64,9.09,4.55,0,0,0,0,0,0,0,0,0,0
trial_truth_019.txt,1,28,99,50,74.76,1,14,28.57,67.86,42.86,3.57,3.57,3.57,0,0,0,0,0,14.29,17.86,3.57,0,3.57,0,3.57,3.57,3.57,0,3.57,0,3.57,0,3.57,0,3.57,0,3.57,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,3.57,0,3.57,0,0,3.57,0,0,3.57,0,0,3.57,0,0,14.29,0,7.14,7.14,0,0,0,0,3.57,3.57,0,0,0,0,0,0,25,14.29,3.57,0,0,0,0,0,0,7.14,0,0,0
trial_truth_020.txt,1,27,12.53,93.07,33.94,99,13.5,3.7,100,62.96,22.22,7.41,0,0,7.41,0,0,14.81,11.11,11.11,11.11,7.41,14.81,3.7,18.52,3.7,7.41,3.7,0,11.11,11.11,11.11,0,0,0,0,11.11,0,0,0,0,7.41,0,0,0,7.41,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,3.7,0,3.7,14.81,3.7,18.52,3.7,3.7,14.81,0,0,0,0,0,0,3.7,0,3.7,0,3.7,0,29.63,14.81,3.7,0,0,0,0,0,0,11.11,0,0,0
trial_truth_021.txt,1,22,1,1,85.21,25.77,11,18.18,100,77.27,40.91,18.18,18.18,0,0,0,0,22.73,4.55,9.09,31.82,0,9.09,9.09,36.36,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,4.55,4.55,0,4.55,0,4.55,4.55,0,0,4.55,9.09,0,0,4.55,4.55,4.55,0,0,4.55,0,0,13.64,22.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.64,18.18,18.18,0,0,0,0,0,0,27.27,0,0,0
trial_truth_022.txt,1,65,79.86,22.08,80.47,7.8,8.12,15.38,73.85,43.08,10.77,9.23,9.23,0,0,0,0,1.54,0,16.92,7.69,0,7.69,0,12.31,1.54,1.54,0,13.85,1.54,1.54,0,1.54,0,1.54,0,1.54,0,0,0,0,1.54,0,0,0,0,1.54,0,0,0,0,0,3.08,0,0,3.08,0,0,0,0,0,0,0,10.77,1.54,0,16.92,1.54,7.69,7.69,0,0,0,1.54,0,0,4.62,0,0,0,4.62,0,26.15,21.54,4.62,0,0,0,0,0,0,0,0,0,0
trial_truth_023.txt,1,58,87.02,30.24,95.26,58.39,29,20.69,84.48,48.28,13.79,6.9,6.9,0,0,0,0,6.9,8.62,13.79,8.62,0,3.45,1.72,12.07,1.72,1.72,1.72,5.17,0,1.72,1.72,0,0,0,0,3.45,0,0,0,0,6.9,5.17,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,3.45,1.72,1.72,1.72,0,0,8.62,1.72,0,18.97,1.72,5.17,12.07,5.17,0,0,0,0,0,0,0,0,0,0,0,12.07,3.45,6.9,0,0,0,0,0,0,1.72,0,0,0
trial_truth_024.txt,1,64,51.82,17.42,55.79,1,21.33,17.19,84.38,57.81,23.44,15.62,10.94,0,1.56,3.12,0,7.81,4.69,15.62,7.81,0,4.69,4.69,17.19,1.56,0,1.56,1.56,0,6.25,0,6.25,0,0,4.69,10.94,0,0,1.56,3.12,14.06,3.12,1.56,0,1.56,1.56,6.25,6.25,3.12,1.56,1.56,0,0,0,0,0,3.12,0,1.56,3.12,0,1.56,10.94,9.38,0,4.69,0,3.12,1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,17.19,4.69,6.25,0,0,0,0,0,0,6.25,0,0,0
trial_truth_025.txt,1,76,9.3,14.62,74.76,50.32,19,10.53,97.37,67.11,27.63,13.16,9.21,2.63,1.32,0,0,14.47,1.32,15.79,11.84,1.32,9.21,6.58,31.58,1.32,2.63,1.32,0,0,6.58,3.95,2.63,0,1.32,1.32,9.21,1.32,0,0,0,21.05,1.32,3.95,5.26,5.26,2.63,6.58,0,0,0,0,0,0,0,0,0,6.58,3.95,1.32,1.32,1.32,1.32,2.63,23.68,5.26,13.16,7.89,5.26,1.32,0,1.32,1.32,0,1.32,0,5.26,1.32,3.95,0,0,0,18.42,7.89,5.26,0,0,0,0,0,0,5.26,0,0,0
trial_truth_026.txt,1,116,2.59,8.4,91.69,74,9.67,5.17,94.83,63.79,31.03,19.83,16.38,0,0.86,2.59,0,11.21,2.59,10.34,17.24,6.9,2.59,3.45,30.17,0,0.86,6.9,0.86,2.59,2.59,2.59,0,0,0,0,7.76,1.72,0,0,4.31,9.48,2.59,0.86,0.86,0.86,1.72,2.59,3.45,2.59,0.86,0,1.72,0,0.86,0,0.86,6.9,0,0.86,4.31,1.72,0,5.17,21.55,3.45,11.21,1.72,4.31,6.03,1.72,0,0,0,0,0,1.72,0,0,0.86,0.86,0,28.45,11.21,5.17,0.86,0,2.59,0,0,0,8.62,0,0,0
trial_truth_027.txt,1,53,25.45,9.34,93.7,99,5.3,20.75,94.34,58.49,26.42,18.87,18.87,0,0,0,0,7.55,5.66,9.43,11.32,5.66,1.89,0,18.87,11.32,1.89,3.77,1.89,0,9.43,9.43,0,0,0,0,5.66,5.66,0,1.89,0,9.43,1.89,0,0,0,7.55,0,0,0,0,0,0,0,0,0,0,11.32,3.77,1.89,0,5.66,0,16.98,5.66,0,9.43,3.77,0,5.66,1.89,9.43,3.77,0,0,0,0,0,0,0,0,0,22.64,18.87,3.77,0,0,0,0,0,0,0,0,0,0
trial_truth_028.txt,1,52,6.37,35.01,63.54,62.24,10.4,7.69,90.38,67.31,26.92,15.38,11.54,0,1.92,1.92,0,11.54,3.85,13.46,15.38,7.69,7.69,1.92,26.92,0,0,1.92,1.92,0,1.92,1.92,0,0,0,0,9.62,0,0,1.92,0,7.69,1.92,1.92,1.92,0,0,1.92,0,0,0,0,0,0,0,0,0,3.85,0,1.92,0,1.92,0,7.69,13.46,3.85,11.54,0,3.85,9.62,0,0,0,0,0,0,1.92,0,1.92,0,1.92,0,28.85,17.31,7.69,0,0,0,0,0,0,3.85,0,0,0
trial_truth_029.txt,1,45,65.01,58.78,71.7,25.77,11.25,17.78,88.89,57.78,13.33,11.11,6.67,0,0,0,4.44,2.22,8.89,13.33,13.33,2.22,8.89,0,20,0,0,0,0,0,4.44,2.22,2.22,0,0,0,8.89,0,0,0,0,2.22,0,0,0,2.22,0,0,8.89,2.22,6.67,0,6.67,4.44,0,0,2.22,4.44,0,0,2.22,2.22,0,13.33,2.22,2.22,17.78,2.22,13.33,4.44,0,0,4.44,0,0,0,4.44,0,0,2.22,2.22,0,11.11,8.89,0,0,0,0,0,0,0,2.22,0,0,0
trial_truth_030.txt,1,154,71.53,67.52,24.62,37.25,30.8,23.38,90.26,54.55,16.23,10.39,5.19,2.6,0.65,1.95,0,5.84,9.09,14.29,7.14,5.84,6.49,0.65,13.64,3.25,3.25,3.25,0.65,3.9,0.65,0.65,0,0,0,0,8.44,0,0,0,1.95,10.39,1.3,1.95,0.65,1.95,3.25,1.3,0,0,0,0,0,0,0,0,0,9.09,3.9,0,3.9,1.3,0,5.84,8.44,0,11.69,0,7.14,4.55,4.55,1.3,1.95,2.6,0,0,9.09,0,0,0,9.09,0,27.27,3.25,20.78,0,0,0,0,0,0,3.25,0,0,0
trial_truth_031.txt,1,55,13.54,35.79,66.98,5.95,13.75,10.91,94.55,69.09,21.82,18.18,10.91,1.82,0,1.82,3.64,3.64,7.27,10.91,12.73,5.45,10.91,3.64,18.18,0,1.82,0,5.45,0,1.82,0,1.82,0,0,1.82,10.91,0,0,0,3.64,5.45,0,0,0,5.45,0,1.82,3.64,1.82,1.82,0,3.64,3.64,1.82,0,0,3.64,1.82,1.82,0,0,0,10.91,5.45,0,12.73,5.45,5.45,3.64,5.45,0,0,0,0,0,3.64,0,0,1.82,1.82,0,38.18,9.09,5.45,0,0,0,3.64,5.45,3.64,3.64,7.27,0,0
